id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
118594,50139,Nitemare 3D,"Play the part of the hero, Hugo, in search of your sweetheart Penelope who has been kidnapped by the evil Dr. Hamerstein and imprisoned in his haunted house guarded by his variously nasty minions.",1994-06-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118693,36728,Asuka 120% Burning Fest.,The game is set at the Ryōran Private School for Women which educates the daughters of the upper echelons of society. The school's clubs hold a martial arts tournament called the Club Rivalry Budget Contest Mega Fight annually. Each character employs a different fighting style and the techniques are unique to each club.,1994-03-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118783,45591,Seaquest DSV,NULL,1994-08-27 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,2
118790,42633,Brett Hull Hockey,NULL,1994-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118931,61633,Nekketsu Oyako,NULL,1994-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119105,13054,Roadkill,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119110,42631,Al Unser Jr.'s Road to the Top,NULL,1994-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119314,144564,Daffy Duck: The Marvin Missions,NULL,1994-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119344,81436,Vortex,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119558,140479,Ridge Racer 2,NULL,1994-06-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119572,39030,Mr. Nutz: Hoppin' Mad,NULL,1994-02-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119618,39561,Battle K-Road,NULL,1994-02-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119627,42226,Super Sangokushi,NULL,1994-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119645,48459,J-League Winning Goal,NULL,1994-06-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119678,1344,Wild Guns,NULL,1994-08-12 00:00:00.000,6,NULL,NULL,NULL,82.4520,21
120278,73589,Squirmer The Game,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120399,63704,Cyber Commando,NULL,1994-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120404,50429,Spear of Destiny Mission 3: Ultimate Challenge,NULL,1994-06-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
120992,7562,Rocko's Modern Life: Spunky's Dangerous Day,NULL,1994-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121007,8051,Tiny Toon Adventures: Wacky Sports Challenge,NULL,1994-09-30 00:00:00.000,NULL,NULL,NULL,NULL,65.0000,2
121142,19784,Generations Lost,NULL,1994-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
121214,22841,Newman/Haas IndyCar featuring Nigel Mansell,NULL,1994-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121223,7652,Igor: Objective Uikokahonia,"Igor is a student at a typical university in the USA who is madly in love with fellow student Laura, although she does not know it. While spying on her he overhears her plans to travel to a paradise island named Uikokahonia. Igor's worst enemy Phillip, who is also after Laura, is also traveling there. Igor wants to join too to be closer to Laura and keep an eye on Phillip. But before he can embark on the trip he must take a biology exam, submit an end of semester essay and find the money for the ticket.",1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,61.1197,5
121291,18625,World Cup Striker,"Elite Soccer is a Sports game, developed by Rage Software and published by Coconuts Japan, which was released in Japan in 1994.",1994-08-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121310,70063,Flash Traffic: City of Angels,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121389,46552,YuYu Hakusho II: Gekitou! Nanakyou no Tatakai,NULL,1994-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121622,42374,Panic in Nakayoshi World,NULL,1994-11-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122036,73752,Eastern Mind: The Lost Souls of Tong Nou,NULL,1994-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122647,10730,Putt-Putt and Fatty Bear's Activity Pack,NULL,1994-03-25 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0
123170,4340,World Cup Golf: Professional Edition,NULL,1994-12-31 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
123187,44455,Super Alfred Chicken,NULL,1994-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123210,4307,Ultraman Powered,NULL,1994-02-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
123411,19986,Samurai Shodown II,NULL,1994-01-02 00:00:00.000,NULL,NULL,80.0000,1,81.4118,23
123745,5381,ESPN National Hockey Night,NULL,1994-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123788,4266,Real Pinball,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124100,39018,Jammit,NULL,1994-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124111,45747,Dino Dini's Soccer,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124301,49072,Zipball,NULL,1994-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124474,5362,BC Racers,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124575,191467,Adventures of Lolo,"Prince Lolo of Gentryland visited Eden, a country of love and peace, and enjoyed many pleasant days with Princess Lala of Eden. But one day, Egger, the King of Darkness, who had an evil plot to conquer Eden, spirited the Princess away before Lolo's eyes. After a long and difficult journey, Lolo has come to the evil Castle of the Labyrinth. The castle is guarded by an army of evil monsters led by Egger, the King of Darkness. Can Lolo solve the seemingly endless series of mazes and save Lala? Lolo is not gifted with strength or agility, but has great courage and patience. Now the battle of wits begins. Good luck, Lolo!",1994-03-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124786,3318,Barbie: Vacation Adventure,NULL,1994-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124986,1287,The Legend of Kyrandia 3: Malcolm's Revenge,NULL,1994-01-01 00:00:00.000,3,NULL,NULL,NULL,62.4252,11
125117,42662,A.S.P.: Air Strike Patrol,NULL,1994-02-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125139,4437,Pro Striker 2,NULL,1994-06-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125234,4415,Magic Carpet,"The player plays a wizard (on a magic carpet) flying over water, mountains, and other terrain while destroying monsters and rival wizards (which are controlled by the computer) and collecting ""mana"" which is gathered by hot air balloons and stored in the player's own castle.",1994-05-06 00:00:00.000,5,NULL,75.0000,1,80.0868,18
125591,42604,Joe & Mac 2: Lost in the Tropics,NULL,1994-02-18 00:00:00.000,1,NULL,NULL,NULL,65.2008,10
125652,38133,Dokapon 3-2-1: Arashi wo Yobu Yuujou,NULL,1994-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125686,46217,ESPN Speed World,NULL,1994-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125736,46406,ESPN NBA HangTime '95,NULL,1994-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125860,71077,Critical Point,"In the early 21st century, a sudden shortage of food and energy sparked World War III, a massive conflict that saw the deaths of millions and brought the population of Earth to 15% of its prewar level. Years later, an uneasy calm has descended on humanity, although a state of war still technically exists. Four power blocs that share control of the Moon and the earth, each looking for a weakness they can exploit against the others.    You are Captain Leiji Osumi of the Free Alliance Space Force, formerly a fighter pilot in the War. Your past is haunted by a terrible incident that caused you to change careers, transferring to the top secret intelligence division. When a series of technical problems on the Free Alliance Moon Base D-02 hint at sabotage, you are dispatched to get to the bottom of things, under the cover of ""Technical Advisor.""    The military learned long ago that women are better adapted to lonely assignments in space, and so the base is staffed almost entirely by females. Arriving at the base, you discover that an inexplicable sexual insanity has gripped its normally professional staff, prompting further investigation. Are these strange occurrences connected with the sabotage somehow? You have to untangle the mystery and get things back on track before one of the other power blocs notices that anything is amiss and tries to attack.",1994-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125869,79726,Shin Megami Tensei if...,"The story is about Hazama, a poor and abused boy who goes to Karukozaka High School. In order to get vengeance on his peers, he performs a ceremony in the gym that transports his high school into Makai, the netherworld, where he has somehow become powerful enough to become the Demon God Emperor.",1994-10-28 00:00:00.000,1,NULL,NULL,NULL,54.6547,9
125909,38386,Holy Umbrella: Dondera no Mubou!!,NULL,1994-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125932,46344,NBA Action starring David Robinson,NULL,1994-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126021,19137,Taz-Mania,NULL,1994-09-01 00:00:00.000,NULL,NULL,NULL,NULL,45.0000,4
126150,38310,Popeye: Ijiwaru Majo Seahag no Maki,"After countless defeats at the hands of Popeye, the evil Seahag has devised a fool proof plan for revenge. She turns all of Popeye's friends into stone by removing their hearts and scattering the pieces across the corresponding islands. Now Popeye must search for the hearts within each of five islands in order to revive them. It won't be easy, as General Bunzo and his troops has issued a ""100,000,000G"" bounty for the hearts. This prompts the likes of Bolo, Ox to try and collect the hearts for the reward. Upon reading this, Brutus decides to quest for the hearts as well in a plan to impress Olive. Thus making this a race against time for Popeye to save his friends and put a stop to Seahag's plan.",1994-08-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126215,50272,Inca II: Nations of Immortality,NULL,1994-04-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126270,3198,Shining Force CD,NULL,1994-07-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126271,5453,Soulstar,NULL,1994-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126371,5364,Bill Walsh College Football '95,NULL,1994-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126411,12417,D-Day: The Beginning of the End,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126446,38242,Super Ultra Baseball 2,NULL,1994-07-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126549,4509,NHL 95,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,69.2535,7
126557,69578,In Search of Dr. Riptide,"You are Nick Nautilus, Secret Naval AgenT (S.N.A.T.) 1138.    S.N.A.T. 1138 Mission Summary:    You have been called into action to seek and destroy the undersea  laboratory of Dr. Tiberius Riptide, a mad scientific outcast. You  have been ordered to use any means necessary to put Dr. Riptide and  his secret lab out of commission...for good.  A JASON submersible will be issued to aid your search. The JASON's  small, manageable size will make it an invaluable asset.    Mission Background:    Riptide was banished from the scientific community after he  announced plans to construct devices of heinous mass  destruction to the population of the world's oceans.  Intelligence has reported that Riptide has finally developed his  Tuna-Matic, a device that turns living matter into a marketable  delicacy. Riptide is fast becoming a rich villain by selling his  ""Tuna"" on the black market as a trendy food for the filthy rich and  powerful. Riptide has hidden himself deep within underwater  catacombs off the coast of Australia and has surrounded himself  with deadly protection. You will come face to face with many of  Dr. Riptide's creations and traps, so be prepared. If you reach  his lab, Riptide will be waiting for you, and he will have no regrets  shipping you out in a tuna can!",1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126701,38179,Okamoto Ayako to Match Play Golf,NULL,1994-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126794,45259,Nazo Puyo 2,NULL,1994-01-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127009,42557,F1 Pole Position 2,NULL,1994-01-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127046,93573,Dream TV,"National video gamers Charlie and Jimmy are given a strange-looking game cartridge game in the mail. When loading it in, the boys find themselves transported into the game. They are sucked in by an evil being known as the Critic. Now Jimmy and Charlie must fight for their lives through four Dream Worlds (Medieval, Egyptian, Prehistoric, and Future) if they hope to return home safely.",1994-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127142,46408,Third World War,NULL,1994-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127148,42361,Super Formation Soccer 94: World Cup Final Data,NULL,1994-10-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127170,48664,Super Rugby,NULL,1994-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127202,45402,Fire Pro Gaiden Blazing Tornado,NULL,1994-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127394,142980,Barbie and Her Magical House,Barbie invites you to your magical house. You help her with various tasks and snoop her belongings when she leaves the room.,1994-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127595,47050,Jazz Jackrabbit: Holiday Hare 95,NULL,1994-12-03 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
127734,41408,Mad Stalker: Full Metal Force,NULL,1994-01-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127808,12402,Battle Bugs,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127968,14983,Armored Fist,NULL,1994-10-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128160,4342,Dragon Lore: The Legend Begins,NULL,1994-12-31 00:00:00.000,2,NULL,NULL,NULL,74.4356,5
128243,125147,Boulderoid,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128363,20192,Contra: Hard Corps,"Set in 2641 AD, five years after the ""Alien Wars"", and three years after the deaths of Black Viper and Emperor Demon Gava, alien cells kept at a military research facility are stolen in a terrorist attack. The Contra Hard Corps, comprised of Ray Poward, Sheena Etranzi, Brad Fang and Browny, are assigned to the investigation. They discover that retired Major Bahamut is implicated, and that he has conspired with Dr. Geo Mandrake to create a biological weapon using the stolen alien cells, as a form of leverage to overthrow the present government. Through their efforts, the Hard Corps manage to thwart Major Bahamut's plans and restore peace once a more.",1994-08-08 00:00:00.000,7,NULL,NULL,NULL,85.4279,42
128439,37856,Super Pachi-Slot Mahjong,NULL,1994-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128530,4373,Bubble and Squeak,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128542,8551,Monty Python's Complete Waste of Time,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128639,196441,Total Carnage,NULL,1994-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128671,38836,Surf Ninjas,NULL,1994-07-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128713,45783,Greatest Heavyweights,NULL,1994-06-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128746,65259,Xenon: Mugen no Shitai,NULL,1994-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128763,40972,Zunzunkyou No Yabou,NULL,1994-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128767,48795,Pachi-Slot Adventure 3: Bitaoshii 7 Kenzan!,NULL,1994-06-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128782,39842,Snow Bros. 2: With New Elves,NULL,1994-05-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
128858,5459,Tomcat Alley,"The player controls a United States Navy pilot who has to bring peace and stability to the world after the cash-poor former Soviet Union sold off some of its military equipment to an unfriendly government.  The game takes place in a full screen, full motion video, first-person perspective, and the player has to move quickly to launch missiles at enemy aircraft.",1994-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129010,37959,Kingyo Chuuihou! Tobidase! Game Gakuen,NULL,1994-03-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129126,45781,PGA Tour Golf III,NULL,1994-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129150,64422,Momotaro Thunderbolt 2,NULL,1994-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129218,69215,Big Sea: The Better One Will Win,NULL,1994-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129467,50788,Dark Legions,NULL,1994-05-15 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
129500,10516,Litil Divil,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129529,37246,Last Ninja 3,NULL,1994-10-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129550,46268,NFL Football '94 Starring Joe Montana,NULL,1994-03-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129555,71855,Space Dude,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129613,6788,Darius Gaiden,"Shortly after the events of the first Darius, protagonists Proco and Tiat help refugees from the planet Darius flee from the destruction caused by the Belser Army. They eventually find and set up a temporary colony on a planet named Vadis. Suddenly, Belser rises again and launches a surprise attack on a spaceport on Darius, which was being used to help ferry the remaining Darians to Vadis. The remaining refugees are killed, and Belser sets course for Vadis. A fleet of Silver Hawks are sent to fend off Belser, but are easily annihilated. Once again, Proco and Tiat are given no choice but to fight off Belser once more.",1994-09-01 00:00:00.000,2,NULL,NULL,NULL,82.6659,7
129670,42649,Robotrek,"Welcome to Rococo!  Since moving into town. these are the only words you‘ve heard all day. Being the son of a World Famous Inventor doesn‘t seem to help either. Someday people will call YOU the Worlds Greatest Inventor! Rich and Famous! Wow!  You can hardly wait to get your hands on the 'lnvention Machine' your father built in the basement... It only he would let you near it!  For now. a rogue band of pirates called, Hackers, have invaded Rococo. Everyone has panicked. No one seems to know what they want. Half of you wants to help your father with the Hackers. while the other half is dying to get downstairs. If only you could find away... bored stiff. you decide to read a book.  That's when it hits you...  Welcome back to another great RPG from ENIX!",1994-11-01 00:00:00.000,1,NULL,NULL,NULL,79.2857,5
129745,42488,Mickey's Playtown Adventure: A Day Of Discovery!,NULL,1994-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129772,12650,K240,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129796,19774,Marko,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129847,122881,Belzerion,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129895,39547,Kaiser Knuckle,NULL,1994-08-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129985,14598,On the Ball: World Cup Edition,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129986,13688,Armored Warriors,"In the year 2281, the United Earth Government and the Principalities of Raia signed a ceasefire treaty, ending a war that lasted for half a century. One year after the signing of the treaty, the United Earth Government's 18th scouting party reported that the Raian capital, Melkide, has been captured by an army of unknown origin. The United Earth Government decided to dispatch an army to Raia to retake the capital and rescue its citizens. However, unbeknownst to the general public, the true purpose of this operation was to eliminate the unknown enemy and bring Raia under Earth's control.",1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,80.0647,11
129987,112030,Kurokishi no Kamen,NULL,1994-05-28 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
130327,13899,Point Blank,"You'll love the hilarious shooting frenzy of Point Blank! Over 70 completely different wild-and-crazy shooting scenarios will have you laughing so hard, you might not be able to aim straight!",1994-12-31 00:00:00.000,2,NULL,NULL,NULL,78.2652,10
130576,82500,AstroFire,NULL,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130678,46161,New 3D Golf Simulation: Waialae no Kiseki,NULL,1994-03-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130910,37896,Pachi-Slot Monogatari: Universal Special,NULL,1994-07-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130920,39328,Dungeons & Dragons: Tower of Doom,NULL,1994-12-03 00:00:00.000,1,NULL,NULL,NULL,78.3066,11
130980,1959,Alone in the Dark 3,"It's 1925 and after Edward Carnby's success in his previous two investigations, a journalist has nicknamed him the 'Supernatural Private Eye'. This time, he is called to investigate the disappearance of a film crew at a two-bit ghost town known by the name of Slaughter Gulch located in the Mojave Desert in California. Among the disappeared crew is Emily Hartwood, Jeremy Hartwood's niece from the original. Edward soon discovers that a curse has gripped the town, and an evil cowboy from the Badlands named Jed Stone is the villain who is responsible for the crew's disappearance. Lurking around town are many trigger-happy sharpshooters, deranged prospectors, and bloodthirsty lost souls whom Edward must ward off with both his strength and his wit.",1994-12-31 00:00:00.000,6,NULL,NULL,NULL,73.2913,10
